X Y Z U V W
-5.101193 6.526837 -5.590000 -0.446517 0.708443 -0.546564
-5.161896 6.481516 -5.590000 -0.521887 0.699011 -0.488895
-5.271311 6.380763 -5.590000 -0.577350 0.577350 -0.577350
-6.183802 5.468272 -5.590000 -0.577350 0.577350 -0.577350
-6.720930 4.790696 -5.590000 -0.635472 0.503751 -0.585159
-7.031961 4.345991 -5.590000 -0.742100 0.420208 -0.522219
-7.264545 3.935241 -5.590000 -0.731257 0.349826 -0.585563
-7.569514 3.297749 -5.590000 -0.759176 0.293108 -0.581154
-7.906052 2.426087 -5.590000 -0.759176 0.293108 -0.581154
-7.988944 2.172032 -5.590000 -0.818634 0.267099 -0.508425
-8.028503 2.014751 -5.590000 -0.819634 0.132793 -0.557284
-8.188497 1.027216 -5.590000 -0.833679 0.081178 -0.546250
-8.259306 0.300036 -5.590000 -0.802672 -0.000000 -0.596421
-8.259306 -0.300036 -5.590000 -0.802672 -0.000000 -0.596421
-8.188497 -1.027216 -5.590000 -0.833679 -0.081178 -0.546250
-8.028503 -2.014751 -5.590000 -0.819634 -0.132793 -0.557284
-7.988944 -2.172032 -5.590000 -0.839788 -0.211221 -0.500142
-7.906052 -2.426087 -5.590000 -0.759176 -0.293108 -0.581154
-7.569514 -3.297749 -5.590000 -0.759176 -0.293108 -0.581154
-7.264545 -3.935241 -5.590000 -0.731257 -0.349826 -0.585563
-7.031961 -4.345991 -5.590000 -0.699011 -0.488895 -0.521887
-6.720930 -4.790696 -5.590000 -0.699011 -0.488895 -0.521887
-6.183802 -5.468272 -5.590000 -0.635472 -0.503751 -0.585159
-5.271311 -6.380763 -5.590000 -0.577350 -0.577350 -0.577350
-5.161896 -6.481516 -5.590000 -0.585159 -0.635472 -0.503751
-5.101193 -6.526837 -5.590000 -0.446517 -0.708443 -0.546564
-3.980151 -7.233407 -5.590000 -0.446517 -0.708443 -0.546564
-3.454810 -7.497791 -5.590000 -0.313422 -0.759999 -0.569358
-2.692894 -7.812004 -5.590000 -0.313422 -0.759999 -0.569358
-1.930377 -8.031781 -5.590000 -0.160129 -0.791679 -0.589579
-1.268028 -8.165751 -5.590000 -0.078417 -0.830386 -0.551642
-0.285636 -8.258522 -5.590000 -0.078417 -0.830386 -0.551642
-0.113922 -8.407602 -5.390000 -0.078417 -0.830386 -0.551642
0.113922 -8.407602 -5.390000 0.078417 -0.830386 -0.551642
1.417150 -8.284533 -5.390000 0.160129 -0.791679 -0.589579
1.746171 -8.217983 -5.390000 0.233320 -0.809504 -0.538762
2.827564 -7.906297 -5.390000 0.313422 -0.759999 -0.569358
3.331203 -7.698597 -5.390000 0.382234 -0.759514 -0.526342
4.103758 -7.309800 -5.390000 0.446517 -0.708443 -0.546564
4.977247 -6.759257 -5.390000 0.521887 -0.699011 -0.488895
5.269015 -6.541421 -5.390000 0.521887 -0.699011 -0.488895
5.794918 -6.057156 -5.390000 0.577350 -0.577350 -0.577350
6.307409 -5.544665 -5.390000 0.577350 -0.577350 -0.577350
6.609081 -5.164112 -5.390000 0.699011 -0.488895 -0.521887
7.136217 -4.410425 -5.390000 0.699011 -0.488895 -0.521887
7.530400 -3.714285 -5.390000 0.731257 -0.349826 -0.585563
7.693121 -3.374143 -5.390000 0.731257 -0.349826 -0.585563
7.872686 -2.909055 -5.390000 0.759176 -0.293108 -0.581154
8.090892 -2.240273 -5.390000 0.839788 -0.211221 -0.500142
8.195027 -1.826242 -5.390000 0.819634 -0.132793 -0.557284
8.312104 -1.103609 -5.390000 0.819634 -0.132793 -0.557284
8.407914 -0.119666 -5.390000 0.833679 -0.081178 -0.546250
8.407914 0.119666 -5.390000 0.833679 0.081178 -0.546250
8.312104 1.103609 -5.390000 0.819634 0.132793 -0.557284
8.195027 1.826242 -5.390000 0.819634 0.132793 -0.557284
8.090892 2.240273 -5.390000 0.818634 0.267099 -0.508425
7.872686 2.909055 -5.390000 0.759176 0.293108 -0.581154
7.693121 3.374143 -5.390000 0.759176 0.293108 -0.581154
7.530400 3.714285 -5.390000 0.731257 0.349826 -0.585563
7.136217 4.410425 -5.390000 0.742100 0.420208 -0.522219
6.609081 5.164112 -5.390000 0.699011 0.488895 -0.521887
6.307409 5.544665 -5.390000 0.577350 0.577350 -0.577350
5.794918 6.057156 -5.390000 0.577350 0.577350 -0.577350
5.269015 6.541421 -5.390000 0.585159 0.635472 -0.503751
4.977247 6.759257 -5.390000 0.446517 0.708443 -0.546564
4.103758 7.309800 -5.390000 0.446517 0.708443 -0.546564
3.331203 7.698597 -5.390000 0.313422 0.759999 -0.569358
2.827564 7.906297 -5.390000 0.313422 0.759999 -0.569358
1.746171 8.217983 -5.390000 0.160129 0.791679 -0.589579
1.417150 8.284533 -5.390000 0.160129 0.791679 -0.589579
0.113922 8.407602 -5.390000 0.000000 0.801768 -0.597636
-0.113922 8.407602 -5.390000 0.000000 0.801768 -0.597636
-1.417150 8.284533 -5.390000 -0.078417 0.830386 -0.551642
-1.746171 8.217983 -5.390000 -0.160129 0.791679 -0.589579
-2.827564 7.906297 -5.390000 -0.233320 0.809504 -0.538762
-3.331203 7.698597 -5.390000 -0.313422 0.759999 -0.569358
-4.103758 7.309800 -5.390000 -0.446517 0.708443 -0.546564
-4.977247 6.759257 -5.390000 -0.446517 0.708443 -0.546564
-5.269015 6.541421 -5.390000 -0.521887 0.699011 -0.488895
-5.794918 6.057156 -5.390000 -0.585159 0.635472 -0.503751
-6.307409 5.544665 -5.390000 -0.635472 0.503751 -0.585159
-6.609081 5.164112 -5.390000 -0.635472 0.503751 -0.585159
-7.136217 4.410425 -5.390000 -0.742100 0.420208 -0.522219
-7.530400 3.714285 -5.390000 -0.731257 0.349826 -0.585563
-7.693121 3.374143 -5.390000 -0.759176 0.293108 -0.581154
-7.872686 2.909055 -5.390000 -0.759176 0.293108 -0.581154
-8.090892 2.240273 -5.390000 -0.839788 0.211221 -0.500142
-8.195027 1.826242 -5.390000 -0.819634 0.132793 -0.557284
-8.312104 1.103609 -5.390000 -0.833679 0.081178 -0.546250
-8.407914 0.119666 -5.390000 -0.833679 0.081178 -0.546250
-8.407914 -0.119666 -5.390000 -0.833679 -0.081178 -0.546250
-8.312104 -1.103609 -5.390000 -0.833679 -0.081178 -0.546250
-8.195027 -1.826242 -5.390000 -0.839788 -0.211221 -0.500142
-8.090892 -2.240273 -5.390000 -0.818634 -0.267099 -0.508425
-7.872686 -2.909055 -5.390000 -0.759176 -0.293108 -0.581154
-7.693121 -3.374143 -5.390000 -0.759176 -0.293108 -0.581154
-7.530400 -3.714285 -5.390000 -0.731257 -0.349826 -0.585563
-7.136217 -4.410425 -5.390000 -0.699011 -0.488895 -0.521887
-6.609081 -5.164112 -5.390000 -0.635472 -0.503751 -0.585159
-6.307409 -5.544665 -5.390000 -0.577350 -0.577350 -0.577350
-5.794918 -6.057156 -5.390000 -0.577350 -0.577350 -0.577350
-5.269015 -6.541421 -5.390000 -0.585159 -0.635472 -0.503751
-4.977247 -6.759257 -5.390000 -0.446517 -0.708443 -0.546564
-4.103758 -7.309800 -5.390000 -0.446517 -0.708443 -0.546564
-3.331203 -7.698597 -5.390000 -0.313422 -0.759999 -0.569358
-2.827564 -7.906297 -5.390000 -0.313422 -0.759999 -0.569358
-1.746171 -8.217983 -5.390000 -0.160129 -0.791679 -0.589579
-1.417150 -8.284533 -5.390000 -0.078417 -0.830386 -0.551642
-0.113922 -8.407602 -5.390000 -0.078417 -0.830386 -0.551642
-0.043935 -8.539774 -5.190000 0.000000 -0.896494 -0.443056
0.043935 -8.539774 -5.190000 0.000000 -0.896494 -0.443056
1.562744 -8.403352 -5.190000 0.161879 -0.884358 -0.437842
1.565942 -8.402767 -5.190000 0.161879 -0.884358 -0.437842
1.584825 -8.397597 -5.190000 0.233171 -0.851640 -0.469405
2.962233 -8.000591 -5.190000 0.233320 -0.809504 -0.538762
3.207596 -7.899404 -5.190000 0.382234 -0.759514 -0.526342
4.227364 -7.386193 -5.190000 0.382234 -0.759514 -0.526342
4.853302 -6.991678 -5.190000 0.521887 -0.699011 -0.488895
5.376134 -6.601327 -5.190000 0.521887 -0.699011 -0.488895
6.318525 -5.733549 -5.190000 0.577350 -0.577350 -0.577350
6.431016 -5.621058 -5.190000 0.577350 -0.577350 -0.577350
6.497233 -5.537527 -5.190000 0.699011 -0.488895 -0.521887
7.240473 -4.474858 -5.190000 0.699011 -0.488895 -0.521887
7.796255 -3.493330 -5.190000 0.731257 -0.349826 -0.585563
7.816728 -3.450536 -5.190000 0.731257 -0.349826 -0.585563
7.839319 -3.392022 -5.190000 0.759176 -0.293108 -0.581154
8.192839 -2.308514 -5.190000 0.818634 -0.267099 -0.508425
8.361552 -1.637732 -5.190000 0.819634 -0.132793 -0.557284
8.435711 -1.180003 -5.190000 0.819634 -0.132793 -0.557284
8.529785 -0.213887 -5.190000 0.883850 -0.050171 -0.465071
8.541926 0.000000 -5.190000 0.883850 -0.050171 -0.465071
8.529785 0.213887 -5.190000 0.833679 0.081178 -0.546250
8.435711 1.180003 -5.190000 0.819634 0.132793 -0.557284
8.361552 1.637732 -5.190000 0.819634 0.132793 -0.557284
8.192839 2.308514 -5.190000 0.839788 0.211221 -0.500142
7.839319 3.392022 -5.190000 0.759176 0.293108 -0.581154
7.816728 3.450536 -5.190000 0.759176 0.293108 -0.581154
7.796255 3.493330 -5.190000 0.731257 0.349826 -0.585563
7.240473 4.474858 -5.190000 0.742100 0.420208 -0.522219
6.497233 5.537527 -5.190000 0.699011 0.488895 -0.521887
6.431016 5.621058 -5.190000 0.577350 0.577350 -0.577350
6.318525 5.733549 -5.190000 0.577350 0.577350 -0.577350
5.376134 6.601327 -5.190000 0.585159 0.635472 -0.503751
4.853302 6.991678 -5.190000 0.521887 0.699011 -0.488895
4.227364 7.386193 -5.190000 0.446517 0.708443 -0.546564
3.207596 7.899404 -5.190000 0.313422 0.759999 -0.569358
2.962233 8.000591 -5.190000 0.233320 0.809504 -0.538762
1.584825 8.397597 -5.190000 0.233320 0.809504 -0.538762
1.565942 8.402767 -5.190000 0.233171 0.851640 -0.469405
1.562744 8.403352 -5.190000 0.078367 0.872474 -0.482336
0.043935 8.539774 -5.190000 0.078367 0.872474 -0.482336
-0.043935 8.539774 -5.190000 0.000000 0.896494 -0.443056
-1.562744 8.403352 -5.190000 -0.078367 0.872474 -0.482336
-1.565942 8.402767 -5.190000 -0.161879 0.884358 -0.437842
-1.584825 8.397597 -5.190000 -0.233320 0.809504 -0.538762
-2.962233 8.000591 -5.190000 -0.233320 0.809504 -0.538762
-3.207596 7.899404 -5.190000 -0.313422 0.759999 -0.569358
-4.227364 7.386193 -5.190000 -0.446517 0.708443 -0.546564
-4.853302 6.991678 -5.190000 -0.446517 0.708443 -0.546564
-5.376134 6.601327 -5.190000 -0.521887 0.699011 -0.488895
-6.318525 5.733549 -5.190000 -0.577350 0.577350 -0.577350
-6.431016 5.621058 -5.190000 -0.635472 0.503751 -0.585159
-6.497233 5.537527 -5.190000 -0.635472 0.503751 -0.585159
-7.240473 4.474858 -5.190000 -0.742100 0.420208 -0.522219
-7.796255 3.493330 -5.190000 -0.731257 0.349826 -0.585563
-7.816728 3.450536 -5.190000 -0.759176 0.293108 -0.581154
-7.839319 3.392022 -5.190000 -0.759176 0.293108 -0.581154
-8.192839 2.308514 -5.190000 -0.818634 0.267099 -0.508425
-8.361552 1.637732 -5.190000 -0.819634 0.132793 -0.557284
-8.435711 1.180003 -5.190000 -0.819634 0.132793 -0.557284
-8.529785 0.213887 -5.190000 -0.833679 0.081178 -0.546250
-8.541926 0.000000 -5.190000 -0.883850 -0.050171 -0.465071
-8.529785 -0.213887 -5.190000 -0.833679 -0.081178 -0.546250
-8.435711 -1.180003 -5.190000 -0.833679 -0.081178 -0.546250
-8.361552 -1.637732 -5.190000 -0.839788 -0.211221 -0.500142
-8.192839 -2.308514 -5.190000 -0.839788 -0.211221 -0.500142
-7.839319 -3.392022 -5.190000 -0.759176 -0.293108 -0.581154
-7.816728 -3.450536 -5.190000 -0.759176 -0.293108 -0.581154
-7.796255 -3.493330 -5.190000 -0.731257 -0.349826 -0.585563
-7.240473 -4.474858 -5.190000 -0.699011 -0.488895 -0.521887
-6.497233 -5.537527 -5.190000 -0.635472 -0.503751 -0.585159
-6.431016 -5.621058 -5.190000 -0.577350 -0.577350 -0.577350
-6.318525 -5.733549 -5.190000 -0.577350 -0.577350 -0.577350
-5.376134 -6.601327 -5.190000 -0.585159 -0.635472 -0.503751
-4.853302 -6.991678 -5.190000 -0.446517 -0.708443 -0.546564
-4.227364 -7.386193 -5.190000 -0.446517 -0.708443 -0.546564
-3.207596 -7.899404 -5.190000 -0.313422 -0.759999 -0.569358
-2.962233 -8.000591 -5.190000 -0.233320 -0.809504 -0.538762
-1.584825 -8.397597 -5.190000 -0.233320 -0.809504 -0.538762
-1.565942 -8.402767 -5.190000 -0.161879 -0.884358 -0.437842
-1.562744 -8.403352 -5.190000 -0.078367 -0.872474 -0.482336
-0.043935 -8.539774 -5.190000 0.000000 -0.896494 -0.443056
-0.174479 -8.638616 -4.990000 0.000000 -0.896494 -0.443056
0.174479 -8.638616 -4.990000 0.000000 -0.896494 -0.443056
1.438866 -8.525046 -4.990000 0.161879 -0.884358 -0.437842
1.689549 -8.479160 -4.990000 0.161879 -0.884358 -0.437842
3.083990 -8.097374 -4.990000 0.233171 -0.851640 -0.469405
3.095843 -8.093168 -4.990000 0.382479 -0.802678 -0.457622
3.136091 -8.073990 -4.990000 0.382479 -0.802678 -0.457622
4.350971 -7.462587 -4.990000 0.446517 -0.708443 -0.546564
4.729357 -7.224098 -4.990000 0.521887 -0.699011 -0.488895
5.483254 -6.661233 -4.990000 0.521887 -0.699011 -0.488895
6.369791 -5.844886 -4.990000 0.648687 -0.620644 -0.440461
6.527216 -5.680348 -4.990000 0.708443 -0.546564 -0.446517
6.735344 -5.410578 -4.990000 0.699011 -0.488895 -0.521887
7.344729 -4.539292 -4.990000 0.742100 -0.420208 -0.522219
7.764201 -3.798491 -4.990000 0.742100 -0.420208 -0.522219
7.907890 -3.506992 -4.990000 0.829480 -0.337457 -0.445068
7.999453 -3.281927 -4.990000 0.818634 -0.267099 -0.508425
8.294787 -2.376755 -4.990000 0.818634 -0.267099 -0.508425
8.528077 -1.449223 -4.990000 0.819634 -0.132793 -0.557284
8.559317 -1.256396 -4.990000 0.819634 -0.132793 -0.557284
8.598948 -0.849402 -4.990000 0.833679 -0.081178 -0.546250
8.647164 0.000000 -4.990000 0.883850 -0.050171 -0.465071
8.598948 0.849402 -4.990000 0.883850 0.050171 -0.465071
8.559317 1.256396 -4.990000 0.833679 0.081178 -0.546250
8.528077 1.449223 -4.990000 0.819634 0.132793 -0.557284
8.294787 2.376755 -4.990000 0.839788 0.211221 -0.500142
7.999453 3.281927 -4.990000 0.818634 0.267099 -0.508425
7.907890 3.506992 -4.990000 0.801686 0.395175 -0.448483
7.764201 3.798491 -4.990000 0.742100 0.420208 -0.522219
7.344729 4.539292 -4.990000 0.699011 0.488895 -0.521887
6.735344 5.410578 -4.990000 0.699011 0.488895 -0.521887
6.527216 5.680348 -4.990000 0.708443 0.546564 -0.446517
6.369791 5.844886 -4.990000 0.648687 0.620644 -0.440461
5.483254 6.661233 -4.990000 0.585159 0.635472 -0.503751
4.729357 7.224098 -4.990000 0.446517 0.708443 -0.546564
4.350971 7.462587 -4.990000 0.382234 0.759514 -0.526342
3.136091 8.073990 -4.990000 0.382234 0.759514 -0.526342
3.095843 8.093168 -4.990000 0.382479 0.802678 -0.457622
3.083990 8.097374 -4.990000 0.233171 0.851640 -0.469405
1.689549 8.479160 -4.990000 0.233171 0.851640 -0.469405
1.438866 8.525046 -4.990000 0.161879 0.884358 -0.437842
0.174479 8.638616 -4.990000 0.078367 0.872474 -0.482336
-0.174479 8.638616 -4.990000 0.000000 0.896494 -0.443056
-1.438866 8.525046 -4.990000 -0.078367 0.872474 -0.482336
-1.689549 8.479160 -4.990000 -0.161879 0.884358 -0.437842
-3.083990 8.097374 -4.990000 -0.233171 0.851640 -0.469405
-3.095843 8.093168 -4.990000 -0.302377 0.852184 -0.427026
-3.136091 8.073990 -4.990000 -0.382234 0.759514 -0.526342
-4.350971 7.462587 -4.990000 -0.382234 0.759514 -0.526342
-4.729357 7.224098 -4.990000 -0.446517 0.708443 -0.546564
-5.483254 6.661233 -4.990000 -0.521887 0.699011 -0.488895
-6.369791 5.844886 -4.990000 -0.585159 0.635472 -0.503751
-6.527216 5.680348 -4.990000 -0.648687 0.620644 -0.440461
-6.735344 5.410578 -4.990000 -0.699011 0.488895 -0.521887
-7.344729 4.539292 -4.990000 -0.742100 0.420208 -0.522219
-7.764201 3.798491 -4.990000 -0.742100 0.420208 -0.522219
-7.907890 3.506992 -4.990000 -0.801686 0.395175 -0.448483
-7.999453 3.281927 -4.990000 -0.818634 0.267099 -0.508425
-8.294787 2.376755 -4.990000 -0.818634 0.267099 -0.508425
-8.528077 1.449223 -4.990000 -0.819634 0.132793 -0.557284
-8.559317 1.256396 -4.990000 -0.819634 0.132793 -0.557284
-8.598948 0.849402 -4.990000 -0.883850 0.050171 -0.465071
-8.647164 0.000000 -4.990000 -0.883850 -0.050171 -0.465071
-8.598948 -0.849402 -4.990000 -0.883850 -0.050171 -0.465071
-8.559317 -1.256396 -4.990000 -0.833679 -0.081178 -0.546250
-8.528077 -1.449223 -4.990000 -0.819634 -0.132793 -0.557284
-8.294787 -2.376755 -4.990000 -0.839788 -0.211221 -0.500142
-7.999453 -3.281927 -4.990000 -0.818634 -0.267099 -0.508425
-7.907890 -3.506992 -4.990000 -0.801686 -0.395175 -0.448483
-7.764201 -3.798491 -4.990000 -0.742100 -0.420208 -0.522219
-7.344729 -4.539292 -4.990000 -0.699011 -0.488895 -0.521887
-6.735344 -5.410578 -4.990000 -0.699011 -0.488895 -0.521887
-6.527216 -5.680348 -4.990000 -0.648687 -0.620644 -0.440461
-6.369791 -5.844886 -4.990000 -0.585159 -0.635472 -0.503751
-5.483254 -6.661233 -4.990000 -0.585159 -0.635472 -0.503751
-4.729357 -7.224098 -4.990000 -0.446517 -0.708443 -0.546564
-4.350971 -7.462587 -4.990000 -0.446517 -0.708443 -0.546564
-3.136091 -8.073990 -4.990000 -0.382234 -0.759514 -0.526342
-3.095843 -8.093168 -4.990000 -0.382479 -0.802678 -0.457622
-3.083990 -8.097374 -4.990000 -0.233171 -0.851640 -0.469405
-1.689549 -8.479160 -4.990000 -0.161879 -0.884358 -0.437842
-1.438866 -8.525046 -4.990000 -0.161879 -0.884358 -0.437842
-0.174479 -8.638616 -4.990000 0.000000 -0.896494 -0.443056
-0.305023 -8.737457 -4.790000 0.000000 -0.896494 -0.443056
0.305023 -8.737457 -4.790000 0.078367 -0.872474 -0.482336
1.314988 -8.646741 -4.790000 0.161879 -0.884358 -0.437842
1.813156 -8.555553 -4.790000 0.161879 -0.884358 -0.437842
2.960383 -8.241452 -4.790000 0.233171 -0.851640 -0.469405
3.209295 -8.153131 -4.790000 0.382479 -0.802678 -0.457622
4.054512 -7.750383 -4.790000 0.382479 -0.802678 -0.457622
4.474578 -7.538980 -4.790000 0.446517 -0.708443 -0.546564
4.605411 -7.456518 -4.790000 0.521887 -0.699011 -0.488895
5.590373 -6.721139 -4.790000 0.521887 -0.699011 -0.488895
6.236247 -6.126401 -4.790000 0.648687 -0.620644 -0.440461
6.612692 -5.732946 -4.790000 0.708443 -0.546564 -0.446517
7.110380 -5.087855 -4.790000 0.699011 -0.488895 -0.521887
7.448985 -4.603726 -4.790000 0.742100 -0.420208 -0.522219
7.682064 -4.192100 -4.790000 0.742100 -0.420208 -0.522219
7.993598 -3.560096 -4.790000 0.829480 -0.337457 -0.445068
8.192117 -3.072130 -4.790000 0.829480 -0.337457 -0.445068
8.396735 -2.444997 -4.790000 0.818634 -0.267099 -0.508425
8.646859 -1.450531 -4.790000 0.839788 -0.211221 -0.500142
8.674893 -1.312200 -4.790000 0.889788 -0.180319 -0.419240
8.682924 -1.223956 -4.790000 0.883850 -0.050171 -0.465071
8.752401 0.000000 -4.790000 0.883850 -0.050171 -0.465071
8.682924 1.223956 -4.790000 0.901705 0.082070 -0.424492
8.674893 1.312200 -4.790000 0.889788 0.180319 -0.419240
8.646859 1.450531 -4.790000 0.839788 0.211221 -0.500142
8.396735 2.444997 -4.790000 0.839788 0.211221 -0.500142
8.192117 3.072130 -4.790000 0.818634 0.267099 -0.508425
7.993598 3.560096 -4.790000 0.801686 0.395175 -0.448483
7.682064 4.192100 -4.790000 0.742100 0.420208 -0.522219
7.448985 4.603726 -4.790000 0.699011 0.488895 -0.521887
7.110380 5.087855 -4.790000 0.699011 0.488895 -0.521887
6.612692 5.732946 -4.790000 0.708443 0.546564 -0.446517
6.236247 6.126401 -4.790000 0.648687 0.620644 -0.440461
5.590373 6.721139 -4.790000 0.585159 0.635472 -0.503751
4.605411 7.456518 -4.790000 0.446517 0.708443 -0.546564
4.474578 7.538980 -4.790000 0.382234 0.759514 -0.526342
4.054512 7.750383 -4.790000 0.382234 0.759514 -0.526342
3.209295 8.153131 -4.790000 0.302377 0.852184 -0.427026
2.960383 8.241452 -4.790000 0.233171 0.851640 -0.469405
1.813156 8.555553 -4.790000 0.233171 0.851640 -0.469405
1.314988 8.646741 -4.790000 0.078367 0.872474 -0.482336
0.305023 8.737457 -4.790000 0.078367 0.872474 -0.482336
-0.305023 8.737457 -4.790000 -0.078367 0.872474 -0.482336
-1.314988 8.646741 -4.790000 -0.161879 0.884358 -0.437842
-1.813156 8.555553 -4.790000 -0.161879 0.884358 -0.437842
-2.960383 8.241452 -4.790000 -0.233171 0.851640 -0.469405
-3.209295 8.153131 -4.790000 -0.302377 0.852184 -0.427026
-4.054512 7.750383 -4.790000 -0.382234 0.759514 -0.526342
-4.474578 7.538980 -4.790000 -0.382234 0.759514 -0.526342
-4.605411 7.456518 -4.790000 -0.446517 0.708443 -0.546564
-5.590373 6.721139 -4.790000 -0.521887 0.699011 -0.488895
-6.236247 6.126401 -4.790000 -0.585159 0.635472 -0.503751
-6.612692 5.732946 -4.790000 -0.708443 0.546564 -0.446517
-7.110380 5.087855 -4.790000 -0.699011 0.488895 -0.521887
-7.448985 4.603726 -4.790000 -0.699011 0.488895 -0.521887
-7.682064 4.192100 -4.790000 -0.742100 0.420208 -0.522219
-7.993598 3.560096 -4.790000 -0.801686 0.395175 -0.448483
-8.192117 3.072130 -4.790000 -0.829480 0.337457 -0.445068
-8.396735 2.444997 -4.790000 -0.818634 0.267099 -0.508425
-8.646859 1.450531 -4.790000 -0.889788 0.180319 -0.419240
-8.674893 1.312200 -4.790000 -0.901705 0.082070 -0.424492
-8.682924 1.223956 -4.790000 -0.901705 0.082070 -0.424492
-8.752401 0.000000 -4.790000 -0.883850 -0.050171 -0.465071
-8.682924 -1.223956 -4.790000 -0.883850 -0.050171 -0.465071
-8.674893 -1.312200 -4.790000 -0.889788 -0.180319 -0.419240
-8.646859 -1.450531 -4.790000 -0.839788 -0.211221 -0.500142
-8.396735 -2.444997 -4.790000 -0.839788 -0.211221 -0.500142
-8.192117 -3.072130 -4.790000 -0.818634 -0.267099 -0.508425
-7.993598 -3.560096 -4.790000 -0.801686 -0.395175 -0.448483
-7.682064 -4.192100 -4.790000 -0.742100 -0.420208 -0.522219
-7.448985 -4.603726 -4.790000 -0.742100 -0.420208 -0.522219
-7.110380 -5.087855 -4.790000 -0.699011 -0.488895 -0.521887
-6.612692 -5.732946 -4.790000 -0.648687 -0.620644 -0.440461
-6.236247 -6.126401 -4.790000 -0.648687 -0.620644 -0.440461
-5.590373 -6.721139 -4.790000 -0.585159 -0.635472 -0.503751
-4.605411 -7.456518 -4.790000 -0.446517 -0.708443 -0.546564
-4.474578 -7.538980 -4.790000 -0.446517 -0.708443 -0.546564
-4.054512 -7.750383 -4.790000 -0.382234 -0.759514 -0.526342
-3.209295 -8.153131 -4.790000 -0.382479 -0.802678 -0.457622
-2.960383 -8.241452 -4.790000 -0.233171 -0.851640 -0.469405
-1.813156 -8.555553 -4.790000 -0.161879 -0.884358 -0.437842
-1.314988 -8.646741 -4.790000 -0.078367 -0.872474 -0.482336
-0.305023 -8.737457 -4.790000 0.000000 -0.896494 -0.443056
-0.435567 -8.836299 -4.590000 -0.078367 -0.872474 -0.482336
0.435567 -8.836299 -4.590000 0.000000 -0.896494 -0.443056
1.191110 -8.768435 -4.590000 0.161879 -0.884358 -0.437842
1.936763 -8.631946 -4.590000 0.161879 -0.884358 -0.437842
2.836776 -8.385530 -4.590000 0.233171 -0.851640 -0.469405
3.322748 -8.213094 -4.590000 0.382479 -0.802678 -0.457622
